text,label
"não acredito que estes sentimentos possam ser atribuídos apenas à falta de empatia relativamente à vida familiar por parte dos decisores políticos governamentais e dos empregadores, o que a análise deste inquérito parece sugerir.",0
"eu estava me sentindo tão cansado que ainda estou por causa de toda a preparação para setembro, que na maior parte do tempo o progresso foi moribundo, que não tive mais vontade de continuar em setembro",0
"sinto melancolia com o passado, pois meus pais faleceram e nunca disse a eles o quanto estou grato",0
"não posso dizer que isso me fez sentir menos deprimido e ansioso, mas misturado à depressão está a certeza de que posso chegar ao outro lado se continuar colocando um pé na frente do outro",0
fui abençoado com o conhecimento dessas coisas e me sentiria ingrato se não as compartilhasse com outras pessoas,0
"Acho que esta é uma reclamação válida para aqueles que não estão dispostos a lidar com isso. Imagino que esse aspecto seja bastante subjetivo, mas garante que os momentos baseados na cobertura ainda pareçam perigosos, apesar de estarem na cobertura.",2
"eu apenas sorrio porque parece rude não fazê-lo se você fizer contato visual, eu também não consigo evitar",2
estou me sentindo teimoso hoje e cheguei em casa e pensei que de jeito nenhum vou fazer aquela ressonância magnética logo,2
Fiquei com o coração partido por não ter entrado no semiprofissional,0
me sinto envergonhado humilhado triste miserável um título link permanente para e se eu já me apaixonei,0
"estou me sentindo estressado, sobrecarregado e esgotado",2
me sinto incrivelmente aliviado,1
estou conseguindo fazer isso progressivamente e me sentindo bastante confiante de que farei tudo antes de chegar muito perto do fio,1
pulei e entrei na área do spa me sentindo muito satisfeito comigo mesmo,1
"sinto que é uma pena ter tomado essas medidas drásticas e postar este aviso, pois realmente adorei postar meu novo trabalho no flickr e interagir com novas pessoas de todo o mundo",0
"não quero enterrar a machadinha, mesmo que isso seja do meu interesse, simplesmente porque sinto que pedir desculpas a uma pessoa que me insultou me faria sentir um punk",2
não me sinto tão relaxado quando durmo por causa disso,1
eu realmente me senti fantástico depois de escrever aquela lista e ainda me sinto toda vez que a leio,1
"às vezes sinto-me bastante isolado porque vivemos numa área regional, por isso penso muitas vezes",0
quero que você sinta minha admiração e espanto por essa coisa incrível que está acontecendo,1
"quero apenas me afogar na emoção e no entusiasmo da inauguração, ainda me sinto muito preocupado com a situação atual da América e do mundo",0
eu me sinto culpado por tudo que eu,0
eu estava até os olhos estudando e me sentindo muito cansado um href http madurostudenthanginginthere,0
eu tenho uma identidade enorme e sempre sinto que estou seguindo o caminho chato,0
trabalho para uma empresa que me faz sentir valorizado mesmo que o trabalho que faço seja minúsculo sinto como se fosse parte integrante da sua operação,1
eu me sinto mais tranquilo com esse movimento do que k,1
eu me sinto tão inútil quanto coelhinhos de poeira,0
acabo me sentindo tonto o resto do dia e culpado por não ter feito nada,0
sinto que depois de sair do emprego odiei a largura da miniatura da classe,0
"estou acostumado a ficar acordado até altas horas da manhã depois do changeling, então qualquer um se sente sociável, me ligue, sou eu ou passe por aqui",1
sinto-me esgotado mental e fisicamente e realmente preciso voltar para um lugar melhor,0
eu me sentiria mais tranquilo e tranquilo,1
recebi um telefonema muito encorajador outro dia e estou muito esperançoso,1
"me sinto tão mal recebido lá, mas não por causa dela ou do Gary, só sinto que não deveria voltar a morar com eles",0
"sinto que o repolho, a batata e a carne de veado eram componentes de um ensopado rico e as sementes de romã foram feitas para cortar a oleosidade espessa do resto do prato",1
"sinto-me profundamente abençoada por finalmente estar em um bom lugar de vida, estar em paz, saber o que eu gostaria de um marido e ser capaz de reconhecer isso rapidamente",1
eu não me apaixonei pela maioria das postagens,1
sinto-me feliz por poder ajudar os outros através da compaixão e dos dons de escuta que o senhor definitivamente me deu,1
"estou me sentindo estressado com os próximos eventos, me afogando em sentimentos de estar sobrecarregado com o quanto preciso fazer para colocar minha casa em ordem e com a longa semana que tenho pela frente em que meu marido estará fora da cidade",2
eu odeio me sentir carente,0
Dessa vez eu sinto que me tornei um odiador chato,0
eu me sinto meio ingrato porque todo mundo sempre escreve sobre seus amigos e eu nunca o fiz,0
eu me sinto como uma esposa manca,0
"não sei, é só que estava tanto em cima da nossa cabeça que ontem foi realmente incômodo e ainda estamos um pouco bravos com isso",2
eu sinto que há uma sensação de que o Quênia interage abertamente apoiando shiraishi em vez de apenas dar um tapinha no ombro de shiraishi,1
sinto-me feliz com meu novo começo,1
tenho me sentido muito sentimental e reflexivo nos últimos dias,0
tenho vontade de entregar as crianças e dizer aqui que você as acha tão fofas,1
tenho me sentido tão submisso recentemente,0
sinto fortemente que não posso tolerar métodos violentos para atingir um objetivo político,2
"eu me sinto despreocupado, jovem e incrível",1
eu poderia adicionar conselhos e orientações que me fizeram sentir valioso,1
sinto-me deslocado porque sou mais relaxado e informal,1
"descubro que, nos momentos em que sinto que não estou sendo respeitado ou não estou entendendo como algo pode me deixar desconfortável, ser gentil apenas parece encorajar essas coisas a continuarem acontecendo",1
"eu me sinto apressado de novo e é a falta de tempo jerry springer weather amp de repente você quer colocar pornografia estou muito confuso, mas ei, deixe-me fazer isso enquanto você aproveita que eu me diverti, me diverti, me diverti, sem o seu amor, sem um quarteirão, então exagere em tudo isto",2
eu estava me sentindo desanimado neste momento,0
eu realmente sinto que a representação de Jesus neste filme foi gratuitamente violenta,2
"eu acho que por volta da manhã eu estava me sentindo muito melancólico e triste pelas pessoas no filme, o uso pesado do violoncelo na trilha sonora faz qualquer coisa parecer triste",0
"não sinto nenhuma alegria como a que os fiéis sentem ao ver as glórias do seu lugar sagrado, um horror de grande escuridão está sobre mim, um pavor terrível me dominou",1
estou muito triste porque minha própria namorada não consegue nem se abrir comigo ou se comunicar comigo,0
tentarei explicar como me sinto para que você não pense que sou ingrato por ter sido abençoado com um filho,0
eu me sinto meio sem coração agora,2
me sinto tão rico quanto Salomão,1
eu sempre me sinto um pouco agredido pessoalmente,0
"eu me sinto mais glamoroso é quando me sinto mais capaz, mais confiante ou mais sintonizado com minha própria mente",1
"eu não conseguia sentir nada, mas isso meio que me incomodou porque eu não senti isso estourar",2
eu realmente preciso do dinheiro agora e me sinto como uma tia gananciosa e desagradável por não querer entregar tudo,2
acho que estou me sentindo um pouco rebelde à medida que envelheço e gosto disso,2
eu preciso superar a dor e talvez até sentir raiva,2
"eu sinto que quando você tem apenas um filho, o tempo que você passa com ele é ainda mais precioso",1
"Eu também sinto que essa suposição é rude, assim que eles são informados de que são casados. A próxima pergunta segue: você tem filhos",2
"penso muito em como me sento, como minha voz soa se tenho comida na boca e na sensação de que preciso me aproximar de todos para não ser rude",2
"eu realmente gosto de marketing de afiliados, adicione um delicioso href http www",1
"eu adoro isso, ele me faz sentir tão ganancioso",2
eu me sinto linda é uma palavra muito adequada para descrever o novo álbum na minha humilde opinião,1
"Eu sei que muitas pessoas ainda se sentem traídas por Neil Odonnell por suas duas infelizes interceptações e percebo que a derrota está no topo da lista da maioria dos fãs dos momentos mais dolorosos da história do esporte de Pittsburgh, mas não vejo as coisas dessa forma.",0
não sinto nenhum sentimento de cavalheirismo ou magnanimidade em relação à oposição derrotada,0
eu odeio me sentir amargo,2
vou sentir como se esse tempo tivesse chegado em vão,0
"eu digo isso, isso me faz sentir especial",1
"no entanto, não achei que o guia do professor fosse útil depois do primeiro mês",1
sinto amargura e ciúme,2
conheci novos amigos Rachel Benedict e todos se sentem mais seguros sobre minha fé,1
eu quero encontrar algo para vestir no pesach que seja étnico e fluido e talvez até tilintante e que me faça sentir brincalhão e real ao mesmo tempo,1
sinto a necessidade de comentar o quão incrível é,1
Tenho me sentido meio distraído e isso obviamente não é propício para resolver problemas de filosofia,2
hoje me sinto tonto e cansado,0
estou me sentindo cansado,0
"eu sei como isso é, nas próprias palavras, perturbou um pouco a temporada dos croatas",0
sinto que você precisa se concentrar em suas respostas e elas precisam ser verdadeiras,1
eu pelo Dia de Ação de Graças completo com peru suspeitosamente úmido e recheios tradicionais e com a morte final do Dia de Ação de Graças posso olhar em volta e dizer ahhh e começar a aproveitar as férias em vez de me sentir agredido por eles,0
eu passo pelo ciclo repetidamente assistindo às aulas fazendo tutoriais me sentindo letárgico etc etc,0
"eu também plantei este fúcsia cultivado a partir de uma muda no ano passado, minha primeira tentativa de colher mudas e da qual estou bastante satisfeito comigo mesmo",1
sinto-me honrado por ter tido o privilégio de conhecê-lo,1
me senti tratado injustamente em um aeroporto,2
Tenho acordado com uma bexiga extremamente infeliz e descobri que qualquer tipo de exercício piorou ou definitivamente a irritou,0
eu me sinto agitado,2
adorei minhas supervisões porque chego me sentindo um idiota e saio me sentindo tão heróico como se tivesse realizado algo enorme,0
"tenho que confessar que fiquei muito zangado quando li algumas das críticas negativas sobre usos para meninos, algumas das quais são basicamente culpabilização de vítimas e vergonha de vagabundas",2
"eu confio em você o suficiente para compartilhar uma experiência bastante humilhante, lembre-se disso e sinta-se honrado ao rir do que está por vir",1
"eu sinto que sou o único lá com um cérebro para não ser rude, mas me recuso a sentar com pessoas barulhentas e rudes, então me sento sozinho, só comigo mesmo e com um bom livro",2
não senti que estava sendo punido e não senti nenhuma dor em nenhum momento,0
"eu quero me sentir útil, eu acho",1
não posso deixar de sentir o quanto meus pais estão sobrecarregados,0
eu juro que parecia que cada sentimento de exaustão que tive e depois ignorei nos últimos meses voltou à minha mente ontem à noite,0
"eu preciso agir com calma, agir despreocupadamente com ele, para que ele não se sinta especial, ele é apreciado, para que eu me sinta seguro, pois ele não conseguiu ver o meu lado verdadeiro, estou tão cansado de encobrir todos os sentimentos reais",1
"Disseram-me que isso deixaria meus braços dormentes, mas não senti nada entorpecido quando eles picaram meu braço com o chamado bebê iv",0
"sinto que devo escrever para vocês, corujas, até ser destemido e corajoso",1
sinto que é igualmente importante que você saiba que tenho um lado apaixonado que se ilumina de vez em quando e que você certamente verá isso,1
tenho a sensação de que este será um bom sabonete para janeiro,1
"perguntei a ele como era estar sob um chicote empunhado por mim, ele disse que isso o fazia se sentir mais submisso a mim, por ser cada vez mais meu, pelo menos durante a noite",0
"eu amo a sensação dos lábios dele nos meus, como me sinto tão segura em seus braços, mesmo sendo mais velha, adoro como me sinto e quem sou quando estou com ele",1
tenho certeza de que não teria ganhado tanto peso sem a ajuda de medicamentos bipolares,1
"vou impedi-lo de me incomodar e conseguir uma licença, sim, me sentindo muito determinado agora, insyallah, até o final do próximo ano",1
eu me privo de tudo que é bom acabo desmoronando me sentindo péssimo por comer algo ruim e como mais,0
"eu poderia comparar John Fullbright com muitas pessoas para tentar lhe dar alguns pontos de referência, mas sinto que isso é um péssimo serviço para ele assim que você pensa, ah, ele é como preencher o espaço em branco, de repente ele não é",0
sempre me sinto apressado no caminho para visitar sem comentários,2
eu me sinto grato por,1
eu agradeço a ele quando me sinto completamente derrotado,0
"sinto-me um selvagem quando como carne, mas teria comido a minha própria mão se não pudesse comer um pouco daquele peru",2
sinto-me tão sortudo por saber que somos uma minoria,1
"estou gradualmente me sentindo um pouco irritado com o quão pacificadas todas essas pessoas podem estar no momento, até que eu desejo simplesmente desaparecer e deixá-las coordenar suas próprias bobagens às vezes",2
me sinto rejeitado como se não pertencesse ao círculo daqueles círculos que percebi que nunca me senti confortável ali,0
começo a sentir remorso por não ser mais altruísta e espalhar o evangelho,0
me sinto muito honrado por ter a oportunidade de contar minha história,1
"não sei de quem eu gosto, me sinto tão mal-intencionada e sedutora",2
eu os sinto abrindo buracos por toda a minha alma impecável,1
eu me sinto um pouco idiota,0
mudei-me para o norte de Saskatchewan e sinto-me verdadeiramente vitimado,0
"tenho a sensação de que ela era a superagente, até descobrimos que embora ela seja boa em atirar, ela não é boa em atirar em um caminhão em movimento",1
"eu me sinto tão sem importância para todos eles, todos eles têm mais amigos especiais, parceiros, etc. em suas vidas",0
"estou feliz por ter terminado o roteiro, é bom ter uma sensação de realização, mas estou bastante descontente",0
estou me sentindo mais animado agora,1
"Acho que estou realmente sentindo o calor ultimamente e o doce molho de búfala com raios de bebê traz isso, baby",1
eu deitei na cama na terça à noite me sentindo péssimo,0
"estou cansado do fato de que nas poucas vezes em que sinto que posso depender de alguém porque sou tão teimoso e orgulhoso, nunca quero, mas às vezes acontece que eles me decepcionam",2
"sinto-me muito triunfante, mais um mini objetivo pessoal alcançado",1
eu estava me sentindo animado e motivado,1
"Fiquei quieto, sentindo-me um pouco tolo por ter sido muito rápido em tirar conclusões precipitadas",0
tenho certeza de que este é o plano de Deus para mim,1
"eu só poderia descrever como a sensação de que há algo se movendo dentro de você, não é agradável, mas não é nada como cólicas verdadeiras, impossíveis de descrever, a menos que você tenha sido cutucado de dentro para fora",1
"nunca tive o prazer de conhecê-lo, mas sinto que o conheço através de sua popular coluna semanal no jornal The Ridgerunner Report, de Jim Solberg",1
"eu tenho tudo isso, obviamente, por causa do que faço no youtube e no meu blog e, embora tenha muito, gosto disso, posso me sentir bem com isso, porque administrei tudo de uma forma agradável e organizada",1
eu me sinto como uma exploradora em minha própria vida mulher radiante fotografia a href http lightsync,1
adorei a ideia da blusa branca por baixo do suéter porque acho que o suéter ficaria muito chato sem gola e com o colar de pontas rosa por baixo da gola acho que daria um toque bacana ao suéter,0
"eu não pude deixar de sentir que, em poucas palavras, isso era Varsóvia, espaços lindos com sombras escuras que às vezes surgem em você, mas que nunca estão por perto por muito tempo antes que o sol retorne para empurrá-los de volta novamente",1
eu me sinto tão sujo,0
devo dizer que me sinto incomodado com href http emillionstars,0
"tenho feito e ainda não me sinto bem o suficiente, mas melhor",1
sinto que a única notícia que acalma as mentes perturbadas são as notícias do Reino Unido,0
"sinto muito por você, sua família e amigos",0
eu me sinto tão apático e perdido,0
quando acontece de eu testemunhar alguns atos sádicos,2
sinto-me bastante confiante em dar inúmeras opiniões sobre,1
sinto que as pontuações valorizadas estão muito baixas,1
"sinto que estou confiando totalmente em alguém, minha alma não pode se submeter a isso e então as paredes sobem e a inquietação nunca acaba",1
eu realmente me sinto privado,0
"aconteceu de eu ver o filme em vídeo, esta é a América, parte um, na casa dos meus amigos",2
"eu tenho o direito de sentir ciúmes, naman, de pensar que não há nós, para começar",2
eu sinto quando tenho que sentar sozinho,0
"sinto-me totalmente desiludido com a faculdade de medicina em Londres, mas principalmente com minha universidade",0
eu me sinto todo ganancioso,2
sinto-me honrado em ter leitores que entendem e irão incorporar isso em seu esporte,1
"me sinto tão rude dizendo que entrarei em contato com você porque ela é tão legal e precisa de mim, mas eu prefiro trabalhar em um href http www",2
"estou me sentindo um pouco melancólico esta noite, dias atrás",0
terminei o episódio me sentindo muito chateado,2
"eu sinto que estou bem, pelo menos eu rezo todas as noites para que eu esteja",1
sinto-me distraído e às vezes é difícil falar com Deus e isso costumava ser uma segunda natureza para mim,2
desci até a cozinha da minha infância ainda em um sonho eu era como um mini bebê na mesa da cozinha e disse à minha mãe que ela deveria esperar ter esse tipo de criança danificada porque ela era tão estreita e pouco disposta a sentimentos e suporte emocional,0
estou sentindo que seria desagradável,2
sinto-me vaidoso ao relatar acontecimentos cotidianos da minha vida,0
"coloco isso de lado e me concentro na seguinte versão da alegação de revelações vergonhosas, mesmo em uma sociedade igualitária ideal, ter que revelar ao Estado que alguém não tem talento faria com que os cidadãos se sentissem envergonhados",0
sinto-me valorizado apenas por contribuir com o que sei e compartilhar o que descobri com outras pessoas,1
assisti a um jogo de futebol com o meu velho amigo o desempenho da equipa foi muito bom e os membros da equipa estavam cheios de espírito o jogo foi excelente e cada vez que era marcado um golo eu ficava entusiasmado,1
não quero me sentir insatisfeito quero me sentir feliz e realizado não quero sentir que estou faltando alguma coisa ou nada a vida seria tão vazia,2
sinto como se estivéssemos condenados desde o início e ainda estávamos juntos dois anos depois,0
"não sei por que, mas ultimamente me sinto tão insatisfeito",2
posso sentir meu estômago doendo e roncando,0
eu sinto a compulsão de ficar para baixo,0
"eu sei como você se sente, odiei como as pessoas dizem para simplesmente parar de pensar nisso, mas tente obter ajuda e se distrair e também tente aliviar sua ansiedade de uma forma saudável ou útil",0
"sinto-me desanimado e abatido, fico melhor quando posso orar sobre isso, obviamente, e depois ligar para minha mãe e amigos",0
"sinto-me menos agitado, mas um pouco mais triste às vezes",2
"fui acorrentado, bem, o tempo era difícil de avaliar, fui açoitado, perfurado, cortado, dobrado, tive cera quente colocada em mim e privado de luz e som por períodos, mas nunca me senti abusado",0
eu escolhi para mim o que me faz sentir incrível,1
percebo que estou me sentindo impaciente e pensando que as coisas não estão indo rápido o suficiente posso escolher mudar meu pensamento e me lembrar que o tempo de Deus é perfeito,2
acabei me sentindo muito orgulhoso do produto final,1
"eu choro com a sensação do sofrimento da humanidade, pois tenho que me soltar e deixar a dor fluir",0
quando minha avó veio ficar conosco permanentemente porque ela é uma pessoa muito difícil de se conviver e quando ela começou a contar histórias falsas sobre nós para outras pessoas,2
descobri essa música chamada traga-me flores pela esperança e por mais linda que seja não consigo evitar de sentir melancolia sempre que ouço ela,0
"estou me sentindo tão arrasado por perder algo que os outros podem considerar trivial, meu deus assume esse peso como se fosse dele",0
me sinto humilhado em apresentar você aos meus colegas como minha esposa,0
Tenho ouvido falar de muitas coisas acontecendo em Cingapura e isso me deixa irritado e deprimido por não poder estar lá,2
também me sinto satisfeito por apoiar pessoas com pequenos negócios que trabalham em casa comprando presentes que foram feitos com cuidado e talento,1
não quero mais me sentir frustrado com isso,2
"eu sinto como se tivesse sido abusada, estuprada, contaminada",0
eu sinto tanto remorso por fazer isso com ele,0
comecei a sentir um pouco de saudade de casa com a menção do nome do mulligan,0
estou me sentindo um pouco vaidosa hoje porque meu cabelo está lindo e então decidi fazer um post inteiro sobre produtos de beleza,0
sinto que a vida me deu muitas mudanças para brilhar e eu irritei cada uma delas,2
"estou me sentindo muito mal-humorado esta semana, mas não é apenas meu surto anual de tensão ptpt pre te pouhere, certamente houve muitos motivos para ficar mal-humorado esta semana",2
"não estou enganado, todos os líderes empresariais tailandeses presentes no jantar se sentem envergonhados pelos contratempos que impediram a Tailândia de atingir todo o seu potencial",0
eu até me sinto valioso como pessoa,1
quando eu não consegui encontrar meu cachorro que estava desaparecido,0
"tenho tendência a ficar um pouco mais relaxado com os nossos dias, sou forçado a ser um pouco mais flexível com crianças pequenas, mas muitos dias fico me sentindo frustrado por não ter feito mais",2
eu me sinto de alguma forma arrependido,0
sinto-me privilegiado e honrado por poder representar minha faculdade em um evento de tanto prestígio,1
estou me sentindo meio coxo e solitário,0
"não posso deixar de sentir um pouco de inveja de sua organização profissional, bom sistema de apoio e situação de vida confortável",2
"Sorri para mim mesmo, pensando que provavelmente me sentia superior, assim como me sentia de alguma forma superior a todos aqueles universitários recém-arrumados que iam para a favela entre as massas amontoadas",1
tenho que admitir que tenho medo de não poder fazer aquilo que pode fazer você se sentir satisfeito,1
"sinto-me um privilegiado por ter lido esta obra, pois cumpre tudo o que desejo de um livro",1
sinto-me privilegiado por chamá-los de meus primos,1
"sinto que estou citando o nome, mas estou tão emocionado com quantas pessoas bonitas e talentosas existem neste mundo e quantas delas pareciam ter se reunido em rhinebeck neste fim de semana",1
fico com raiva de mim mesmo quando me sinto amargo,2
ainda sinto que tenho um longo caminho a percorrer antes de poder me considerar uma dona de casa alegre,1
acabei de voltar da nossa reunião mensal de quilt e estou me sentindo inspirado,1
eu sinto que deveria estar em êxtase e só quero chorar o tempo todo,1
comecei a sentir frio,2
"sinto-me impotente e carente neste momento, tudo o que quero fazer é ir para Edmonton e depois Wainwright e cuidar de David",0
Suspeito que esse seja um grande motivo pelo qual tantas interações na tela parecem tão falsas,0
sinto muito mais o peso das questões emocionais agora,0
eu realmente não me sinto atraído por pessoas que são legais e normais,1
eu estava me sentindo forte e me esquivando dos corredores internacionais de longa distância,1
eu sinto que eles vão contratar Billy em vez de Sasha porque eles não terão que pagar Billy para se atualizar no trabalho que ele perdeu,0
"não me senti animado em jogar, foi assim que eu saberia que era hora de me livrar dos saltos altos e encerrar o dia",1
"notei que meu corpo não fica muito feliz quando como carne vermelha e na semana passada eu estava me sentindo letárgico e um pouco decadente, nada que coloquei parecia",0
"sinto a dor das palavras como uma dor surda e canais lacrimais pesados, não pela minha vida miserável de colégio ou por sempre ter sido o alvo",0
eu sinto que fui muito submisso e deixei muitas pessoas passarem por cima de mim,0
eu me sinto péssimo e preferiria estender minha mais profunda tristeza rel bookmark permanenter link zum eintrag,0
sinto-me mais como uma mercadoria danificada do que nunca porque queimei prematuramente,0
"não posso falar com ninguém sobre como me sinto porque sinto que sou apenas um fardo para eles e com todos os seus problemas, eles não precisam lidar com os meus também",1
eu sinto que eles me odiaram desde então,2
sinto que as sextas-feiras casuais são essenciais para as empresas que conseguem trabalhar isso de acordo com seu mantra,1
sinto esse prazer perverso em saber como é que somos o oposto de tudo o que você deveria fazer,0
"estou inclinado a pensar que seu sentimento de perturbação se deve, pelo menos em parte, aos problemas manifestos com a tática",0
"eu estava me sentindo tonto e só queria dormir, mas ele me perguntou que tipo de cirurgia eu fiz e uma pergunta de multiplicação",0
estou me sentindo estressado e mais do que um pouco ansioso,0
"preciso me sentir confiante em relação ao meu jogo por tacadas e quando recentemente machuquei meu pulso, achei o x tremus o melhor para me ajudar a me recuperar e ainda jogar",1
"eu sei que me matar não resolve nada, mas a desesperança e a tristeza estão me destruindo lentamente e sinto que ser egoísta pode ser uma boa escolha",2
"começo a me sentir menos exausto, os pedaços da vida começam a parecer muito mais superáveis",0
"posso me sentir assim, mas o fato de que histórias criadas por adultos e destinadas a crianças contêm mensagens que não são tão inocentes realmente me faz pensar quem exatamente é mais maduro",1
"Não sou um grande fã, mas um dos meus melhores amigos do colégio a amava e muitas das músicas da Britney me lembram de uma época em que eu realmente tinha amigos, então ouço para não me sentir tão sozinho",0
eu não senti nenhuma dor por dentro,0
eu me sinto empolgado e inspirado,1
"estou me sentindo grato pelos livros york hambúrgueres de hortelã-pimenta por encontrar um colega de quarto este ano que se tornou um amigo muito querido meu, Blake",1
"eu não ia fazer isso sobre o que não posso comer e sinto que estava sofrendo ou desistindo de alguma coisa, eu ia fazer isso sobre o que eu iria ganhar e o que eu poderia comer",0
estou tão cansado de sentir pena de mim mesmo,0
eu estava passando por um rompimento doloroso e fui procurar qualquer coisa que me fizesse sentir menos angustiada,0
me sinto um pouco esnobe,2
eu gostava de meninos e não me sentia inibida por eles,0
"gosto de pensar que posso lidar com muita coisa, mas quando sinto que minha xícara está transbordando fico irritado",2
sinto-me mais relaxado improvisando na frente de um grupo de outros dançarinos do que comigo mesmo,1
eu disse ao omangy que estava me sentindo violento e que não estava de bom humor,2
"eu me pego escolhendo um sorteio, de alguma forma tenho a sensação de que Heung Min Son tem algo especial reservado para nós",1
eu não queria sentir a decepção que certamente viria por não receber mais tráfego e reconhecimento do que antes,1
"não sou um bom cozinheiro, lembre-se, fico satisfeito sempre que consigo preparar pratos simples e humildes que podem ser consumidos por todos",1
eu realmente me sinto ótimo,1
"eu sei que não moro mais em Nova York, mas me sinto tão indignado que isso possa acontecer na minha cidade",2
"sinto que até que meu irmão esteja completamente bem, não poderei seguir em frente com um emprego ou algo assim",1
já me sinto mal humorado,2
já estou me sentindo estressado sem tentar resolver tudo isso,0
"eu me sinto muito ganancioso, mas gosto de monopolizá-lo",2
sinto que um estilo de vida verdadeiramente valioso está disponível para qualquer pessoa aqui que o escolha,1
"tento explicar o quão emocionalmente vazio ele pode me fazer sentir, ele parece divertido e impaciente como se isso fosse tudo que eu conseguiria",1
me sinto um pouco tolo agora,0
"não estou tentando parecer tão deprimido, triste ou com o coração partido, mas me sentir uma merda de vez em quando é simplesmente humano",0
"eu fiz algo nas minhas costas depois de mover meu piano esta semana, eu não sou o Hércules, apenas terrivelmente estúpido, então eu estava me sentindo um pouco infeliz esta manhã e então isso apareceu no post",0
"eu me sinto muito idiota, mas também tenho muito mais simpatia por pessoas com alergias reais e duradouras",0
ainda me sinto com energia agora,1
eu me sinto estúpido img largura altura src http voicesfromkrypton,0
eu sinto que você está um pouco carente por causa do tom do seu bilhete para mim,0
eu estava me sentindo tão estressado sempre que ele não dormia porque saí com meus amigos,0
eu me sinto um pouco encantado e desejoso,1
"sinto-me tranquilo agora, mas acho que não tenho nada em mente que valha a pena escrever",1
Acho impressionante que Bezos já tenha passado por essa rotina e provavelmente pela mesma apresentação várias vezes e irá repeti-la várias vezes depois que sairmos com outro grupo de repórteres que se sentirão privilegiados por terem conseguido uma audiência com ele,1
"sinto-me muito arrependido pelo que fiz, acho que não me lembro",0
sinto-me letárgico e desmotivado pela manhã para acordar e blogar ou colocar em dia outras coisas que eu poderia fazer de manhã para poder ter minhas noites livres,0
"eu realmente não conseguia sentir nada e me senti um pouco irritado com a enfermeira que toda vez que eu pressionava ficava dizendo coisas como você é uma mulher incrivelmente forte, seja forte, seja forte",2
"estou cansado de sentir pena de mim mesmo, então decidi apenas agradecer e louvar ao Senhor enquanto cavalgávamos",0
"comecei a me sentir sem importância, inútil, inseguro e me desconectei de tudo que eu conhecia",0
"estou me sentindo todo cachorrinho e arco-íris quando estou exausto, sim, acredite ou não, minha hora de trabalho semanal também pode ser cansativa, tenho trabalho se acumulando e não consigo lavar roupa ou fazer compras em uma semana porque tenho outras coisas para fazer",0
"sinto que o ritmo estava diminuindo e para um livro rico em construção de mundos e montagem de tramas futuras, este é um bônus adicional",1
"meu avô morreu, ele viveu quase como um recluso, não cuidando de si mesmo tão bem quanto deveria, pai e todos nós ajudamos o máximo que pudemos",0
eu sinto que simplesmente não posso ser incomodado,2
eu me sinto tão desanimado por viver alto refrão pós refrão outro eu preciso de você mais preciso de você mais eu preciso de você mais do que droga,0
eu faço esse post no blog estou sentindo a melancolia correndo em minhas veias,0
"eu sinto que é vital para o Google se tornar um player completo da tecnologia da web, mencionado acima, Schmidt",1
fui a uma reunião do LDS Step e fiquei tão dominado por sentimentos malignos que simplesmente desabei e disse isso na reunião e expressei o quão deprimido eu me sentia e o quão pronto estava para que esses sentimentos deixassem meu corpo,0
eu posso não me sentir tão bem,1
eu me sinto estranho e então começo a agir estranho haha,0
volto para minha aldeia sinto que estou muito sozinho,0
"O que posso pensar é em como me sinto sozinho, estou todo rabugento, agitado e levemente irritado",2
"eu sinto que ele é tão inteligente que posso conversar muitas coisas com ele, compartilhar tudo o que eu quero compartilhar e pedir a opinião dele sobre qualquer coisa",1
"eu chego na véspera de ano novo, mas isso me faz sentir rebelde por ser menor de idade e tudo mais",2
sinto que foi uma lição muito valiosa,1
sinto raiva enojo,2
tenho medo de me sentir muito arrependido naquele momento,0
sinto-me ganancioso com meu trabalho img height src http forums,2
"Eu não quero que vocês se sintam envergonhados por saberem de nada, em vez de fingirem que estão fazendo plástico comigo",0
eu não me sinto nem um pouco fofo,1
"devo dizer que essa reforma tem sido desgastante, juntamente com algumas mudanças importantes nos colegas de trabalho que estão tendo filhos e sinto que tenho sido uma senhora negligente",0
sinto-me além do êxtase porque posso,1
eu me concentro em qualquer outra coisa quando ele se sente tão infeliz,0
eu realmente sinto pena deles,0
"o que posso tirar dessa experiência é que desacelerar não é uma coisa ruim, sentir que não posso fazer as coisas é uma merda, mas optar por não fazê-las é ótimo para mim",1
"estou com vontade de usar um dos bonés superiores só porque eles deveriam ser mais fortes e a curiosidade está me matando, acho que vou",1
"tive uma primeira impressão muito boa deles, mas sinto que uma delas não gosta muito de nós porque ela não era tão amigável como quando nos mudamos",1
estou me sentindo artístico projeto de arte do Google,1
tenho um sentimento de mundo inocente e vou me tornar grandes amigos,1
sinto como se tivesse sido roubado porque grande parte do meu verão não foi tão agradável e embora eu tenha começado com grandes ideias sobre projetos que seriam feitos e estruturas que seriam mantidas e novos lugares inteligentes para onde iríamos,1
"sinto necessidade de estar fora de casa e fazer algo que valha a pena e seja produtivo, mas também tenho uma enorme vontade de me aconchegar no meu quarto e esconder a minha existência do mundo",1
eu apenas digo que não sinto que essas atividades sejam aceitáveis ​​para homens piedosos como exemplos para outros,1
eu estava me sentindo estressado ou esgotado para apoiar o sistema imunológico,2
"estou me sentindo mal-humorado e não parei para tomar meu suco de jamba hoje, então vou tomar um frappucino mais tarde",0
